character,move_name,alt_names,guard,properties,damage,chip_damage,meter_on_hit,meter_on_whiff,on_hit_advantage,on_hit_effect,on_block,startup,active,recovery,hitstun,blockstun,hitstop,on_pushblock,footer,thumbnail_url,footer_url,move_category,undizzy
MS. FORTUNE,EL GATO HEADLESS,"214K,214 K,214K,QCBK,QCB K,QCBK,QCB.K,214LK,214 LK,214LK,QCBLK,QCB LK,QCBLK,QCB.LK,214MK,214 MK,214MK,QCBMK,QCB MK,QCBMK,QCB.MK,214HK,214 HK,214HK,QCBHK,QCB HK,QCBHK,QCB.HK,HEADLESS EL GATO,HEADLESS GATO,EL GATO,GATO",High,,[1100],[100],['9'],['2.5'],,Ground Bounce,-2,[25],[3],[21],[26],[20],[12],,"['For the version of El Gato done after Cat Scratch (head on), see ""El Gato Cat Scratch""\n', 'Hits high and will not combo from any hit or any version of Cat Scratch. +1 on block but can be jabbed before it comes out. You can OTG after into a full combo.']",https://wiki.gbl.gg/images/3/30/SG_msf_rekkak_hb.png,https://wiki.gbl.gg/images/2/21/SG_msf_qcbk_hl_fd.png,SPECIAL_MOVE,20.0
MS. FORTUNE,CAT SLIDE CAT SCRATCH,"CAT SCRATCH CAT SLIDE,REKKA SLIDE,REKKA CAT SLIDE",Low,Sweep,[450],[100],['9'],['2.5'],,KD,-9,[10],[15],[17],[18],[21],[10],,"['Hits low and will combo from Cat Scratch on hit, allowing for a pick']",https://wiki.gbl.gg/images/3/31/SG_msf_rekkadk_hb.png,https://wiki.gbl.gg/images/3/31/SG_msf_rekkadk_fd.png,SPECIAL_MOVE,20.0
MS. FORTUNE,CAT SLIDE HEADLESS,"236LK,236 LK,236LK,QCFLK,QCF LK,QCFLK,QCF.LK,236MK,236 MK,236MK,QCFMK,QCF MK,QCFMK,QCF.MK,236HK,236 HK,236HK,QCFHK,QCF HK,QCFHK,QCF.HK,236K,236 K,236K,QCFK,QCF K,QCFK,QCF.K,HEADLESS SLIDE,HEAD-OFF SLIDE,HEADOFF SLIDE,HEADLESS CAT SLIDE,HEAD-OFF CAT SLIDE,HEADOFF CAT SLIDE,CAT SLIDE,SLIDE",Low,Sweep,[450],[100],['9'],['2.5'],,KD,-9,[10],[15],[17],[18],[21],[10],,"['For the version of Cat Slide after Cat Scratch (head on), see ""Cat Slide Cat Scratch""\n', 'Hits low and will combo from Cat Scratch on hit, allowing for a pick']",https://wiki.gbl.gg/images/3/31/SG_msf_rekkadk_hb.png,https://wiki.gbl.gg/images/f/fe/SG_msf_qcfk_hl_fd.png,SPECIAL_MOVE,20.0
MS. FORTUNE,CAT STRIKE,"214LP,214 LP,214LP,QCBLP,QCB LP,QCBLP,QCB.LP,214P,214 P,214P,QCBP,QCB P,QCBP,QCB.P,214MP,214 MP,214MP,QCBMP,QCB MP,QCBMP,QCB.MP,214HP,214 HP,214HP,QCBHP,QCB HP,QCBHP,QCB.HP,ROLLING START,REMOVE HEAD,HEAD ROLL,HEADROLL,HEAD THROW,HEAD TOSS,HEAD SPIKE",Mid,"Invuln. (Strike),
 Projectile","[750, '800OR750', 750]","[100, 100]","['9', '4.5']",['2.5'],,"Stagger (45)
OR 7",-1,[30],"[4, 35]",[30],"[26, 26]","[21, 17]","[12, 9]",,"['Tosses the head. ', ""The ground version has a lot of hit invulnerability, it's a safe on block reversal.""]",https://wiki.gbl.gg/images/1/19/SG_msf_qcbp_hb.png,https://wiki.gbl.gg/images/e/e7/SG_msf_qcbp_fd.png,SPECIAL_MOVE,20.0
MS. FORTUNE,CAT SPIKE,"J214LP,J214 LP,J214LP,JQCBLP,JQCB LP,JQCBLP,J.214LP,J.214 LP,J.214LP,J.QCBLP,J.QCB LP,J.QCBLP,J 214LP,J 214 LP,J 214LP,J QCBLP,J QCB LP,J QCBLP,JUMPING 214LP,JUMPING 214 LP,JUMPING 214LP,JUMPING QCBLP,JUMPING QCB LP,JUMPING QCBLP,J214P,J214 P,J214P,JQCBP,JQCB P,JQCBP,J.214P,J.214 P,J.214P,J.QCBP,J.QCB P,J.QCBP,J 214P,J 214 P,J 214P,J QCBP,J QCB P,J QCBP,JUMPING 214P,JUMPING 214 P,JUMPING 214P,JUMPING QCBP,JUMPING QCB P,JUMPING QCBP,J214MP,J214 MP,J214MP,JQCBMP,JQCB MP,JQCBMP,J.214MP,J.214 MP,J.214MP,J.QCBMP,J.QCB MP,J.QCBMP,J 214MP,J 214 MP,J 214MP,J QCBMP,J QCB MP,J QCBMP,JUMPING 214MP,JUMPING 214 MP,JUMPING 214MP,JUMPING QCBMP,JUMPING QCB MP,JUMPING QCBMP,J214HP,J214 HP,J214HP,JQCBHP,JQCB HP,JQCBHP,J.214HP,J.214 HP,J.214HP,J.QCBHP,J.QCB HP,J.QCBHP,J 214HP,J 214 HP,J 214HP,J QCBHP,J QCB HP,J QCBHP,JUMPING 214HP,JUMPING 214 HP,JUMPING 214HP,JUMPING QCBHP,JUMPING QCB HP,JUMPING QCBHP",High (1st hit),Projectile,"[750, 550]","[100, 100]","['9', '4.5']",['2.5'],,KD,2,[20],"[1, '(Until ground)']",[17],"[26, 26]","[21, 17]","[12, 12]",,['Tosses the head from the air.'],https://wiki.gbl.gg/images/d/dd/SG_msf_jqcbp_hb.png,https://wiki.gbl.gg/images/d/db/SG_msf_jqcbp_fd.png,SPECIAL_MOVE,20.0
MS. FORTUNE,L FIBER,"623LK,623 LK,623LK,DPLK,DP LK,DPLK,LKDP,LK DP,L FIBRE,L FIBER UPPER,L FIBRE UPPER,FIBRE L,FIBER L,FIBER UPPER L,FIBRE UPPER L",Mid,"Invuln. (Full) (Head On),
 Invuln. (Throw) (Headless)",['765 / 850'],[100],['9'],['2.5'],-1.0,,-12,[13],[1],[29],[27],[17],['10 (8 on block)'],,"['It has a jump follow', 'headless she can do the jump follow', 'It loses the hit invulnerability when headless losing its use as a reversal.\n', 'As an assist, it will always have full invulnerability regardless if Fortune has the head or not.']",https://wiki.gbl.gg/images/4/44/SG_msf_dpk_hb.png,https://wiki.gbl.gg/images/9/98/SG_msf_dplk_fd.png,SPECIAL_MOVE,20.0
MS. FORTUNE,M FIBER,"623MK,623 MK,623MK,DPMK,DP MK,DPMK,MKDP,MK DP,M FIBRE,M FIBER UPPER,M FIBRE UPPER,FIBRE M,FIBER M,FIBER UPPER M,FIBRE UPPER M",Mid,"Invuln. (Full) (Head On),
 Invuln. (Throw) (Headless)","[495, '495/550', 550]","[100, 100]","['9', '9']",['2.5'],-1.0,,-14,[14],"[3, 2]",[32],"[20, 31]","[21, 17]","[5, '10 (5', '9 on block)']",,"['It has a jump follow', 'headless she can do the jump follow', 'It loses the hit invulnerability when headless losing its use as a reversal.\n', 'As an assist, it will always have full invulnerability regardless if Fortune has the head or not.']",https://wiki.gbl.gg/images/4/44/SG_msf_dpk_hb.png,https://wiki.gbl.gg/images/a/a1/SG_msf_dpmk_fd.png,SPECIAL_MOVE,20.0
MS. FORTUNE,H FIBER,"623HK,623 HK,623HK,DPHK,DP HK,DPHK,HKDP,HK DP,623K,623 K,623K,DPK,DP K,DPK,KDP,K DP,H FIBRE,H FIBER UPPER,H FIBRE UPPER,FIBRE H,FIBER H,FIBER UPPER H,FIBRE UPPER H,FIBER,FIBRE,DP",Mid,"Invuln. (Full) (Head On),
 Invuln. (Throw) (Headless)","[405, 405, '495/450', 450, 550]","[100, 100, 100]","['9', '9', '9']",['2.5'],-3.0,,-16,[15],"[2, 2, 2]",[36],"[20, 20, 33]","[21, 21, 17]","[5, 5, 10]",,"['It has a jump follow', 'headless she can do the jump follow', 'It loses the hit invulnerability when headless losing its use as a reversal.\n', 'As an assist, it will always have full invulnerability regardless if Fortune has the head or not.']",https://wiki.gbl.gg/images/4/44/SG_msf_dpk_hb.png,https://wiki.gbl.gg/images/2/2f/SG_msf_dphk_fd.png,SPECIAL_MOVE,20.0
MS. FORTUNE,L EL GATO AIR,"J214LK,J214 LK,J214LK,JQCBLK,JQCB LK,JQCBLK,J.214LK,J.214 LK,J.214LK,J.QCBLK,J.QCB LK,J.QCBLK,J 214LK,J 214 LK,J 214LK,J QCBLK,J QCB LK,J QCBLK,JUMPING 214LK,JUMPING 214 LK,JUMPING 214LK,JUMPING QCBLK,JUMPING QCB LK,JUMPING QCBLK",Mid,,[900],[100],['9'],['2.5'],,KD (vs air),0,[17],[3],[19],[22],[21],[10],,"['Has three different strengths which all hit mid and will keep your aerial momentum. \n', 'The L and M versions knock down airborne opponents but the H version ground bounces standing opponents and gives a sliding knockdown on airborne opponents.']",https://wiki.gbl.gg/images/3/30/SG_msf_rekkak_hb.png,https://wiki.gbl.gg/images/7/7d/SG_msf_jqcblk_fd.png,SPECIAL_MOVE,20.0
MS. FORTUNE,M EL GATO AIR,"J214MK,J214 MK,J214MK,JQCBMK,JQCB MK,JQCBMK,J.214MK,J.214 MK,J.214MK,J.QCBMK,J.QCB MK,J.QCBMK,J 214MK,J 214 MK,J 214MK,J QCBMK,J QCB MK,J QCBMK,JUMPING 214MK,JUMPING 214 MK,JUMPING 214MK,JUMPING QCBMK,JUMPING QCB MK,JUMPING QCBMK",Mid,,[1000],[100],['9'],['2.5'],,KD (vs air),-2,[19],[3],[22],[24],[22],[11],,"['Has three different strengths which all hit mid and will keep your aerial momentum. \n', 'The L and M versions knock down airborne opponents but the H version ground bounces standing opponents and gives a sliding knockdown on airborne opponents.']",https://wiki.gbl.gg/images/3/30/SG_msf_rekkak_hb.png,https://wiki.gbl.gg/images/8/86/SG_msf_jqcbmk_fd.png,SPECIAL_MOVE,20.0
MS. FORTUNE,H EL GATO AIR,"J214HK,J214 HK,J214HK,JQCBHK,JQCB HK,JQCBHK,J.214HK,J.214 HK,J.214HK,J.QCBHK,J.QCB HK,J.QCBHK,J 214HK,J 214 HK,J 214HK,J QCBHK,J QCB HK,J QCBHK,JUMPING 214HK,JUMPING 214 HK,JUMPING 214HK,JUMPING QCBHK,JUMPING QCB HK,JUMPING QCBHK",Mid,,[1100],[100],['9'],['2.5'],,"Ground Bounce,
 Sliding KD (vs air)",-12,[21],[3],[26],[26],[24],[12],,"['Has three different strengths which all hit mid and will keep your aerial momentum. \n', 'The L and M versions knock down airborne opponents but the H version ground bounces standing opponents and gives a sliding knockdown on airborne opponents.']",https://wiki.gbl.gg/images/3/30/SG_msf_rekkak_hb.png,https://wiki.gbl.gg/images/e/e3/SG_msf_jqcbhk_fd.png,SPECIAL_MOVE,20.0
MS. FORTUNE,CAT CALL,"HEADLESS 214LP,HEADLESS 214 LP,HEADLESS 214LP,HEADLESS QCBLP,HEADLESS QCB LP,HEADLESS QCBLP,HEADLESS 214MP,HEADLESS 214 MP,HEADLESS 214MP,HEADLESS QCBMP,HEADLESS QCB MP,HEADLESS QCBMP",,,,,['0'],,,,,[12],,[19],,,,,"['The body calls the head to return, running back and re']",https://wiki.gbl.gg/images/d/d9/SG_msf_qcblpmp.png,https://wiki.gbl.gg/images/4/4e/SG_msf_qcblpmp_a_fd.png,SPECIAL_MOVE,20.0
MS. FORTUNE,DECAP ATTACK,"HEAD HIT,HIT HEAD,HEAD BOUNCE",Mid,Projectile,[300],[50],['0'],,,,,[4],,[4],[23],[17],[9],,"['Ms. Fortune performs the Decap Attack when hitting her own head at the opponent. It has no single command. Using different moves on her head will send the head at different speeds and angles, but the single hit from the head is always the same.\n', 'The head has 4f of cooldown after landing.\n', 'Decap attacks do not add undizzy on their own, nor can they trigger a burst.']",https://wiki.gbl.gg/images/3/38/SG_msf_decap_hb.png,,SPECIAL_MOVE,20.0
MS. FORTUNE,HEADBUTT,"HEADLESS 5HP,HEADLESS 5.HP,HEADLESS S.HP,HEADLESS SHP,5HP HEADLESS,5.HP HEADLESS,S.HP HEADLESS,SHP HEADLESS,HEAD BUTT",Mid,Projectile,[675],,['2.25'],['1.25'],,,,[14],[22],[7],[25],[22],[9],,"['This Headless attack does not interrupt if the body blocks, but will stop if the body gets hit. \n', 'On hit or block, Ms. Fortune can cancel this move into either Feline Allergies or OMNOMNOMNOM.\n', 'The head has 30f of cooldown after a successful attack.']",https://wiki.gbl.gg/images/5/52/SG_msf_head_hp_hb.png,,SPECIAL_MOVE,20.0
MS. FORTUNE,ZOOM,"6HP,6.HP,F.HP,FHP,4HP,4.HP,B.HP,BHP,ZOOM!,HEADLESS 6HP",Mid,Projectile,[675],,['2.25'],['1.25'],,KD,,[23],[20],[14],[22],[20],[10],,"[""Dashing attack from Ms. Fortune's disembodied head that causes a knockdown. \n"", 'If the body blocks or takes a hit during start up or active frames of this move, Zoom! will end immediately. \n', 'Can be canceled into OMNOMNOM or Feline Allergies for conversions.']",https://wiki.gbl.gg/images/5/50/SG_msf_head_fhp_hb.png,,SPECIAL_MOVE,20.0
MS. FORTUNE,FELINE ALLERGIES,"SNEEZE,ALLERGIES,ACHOO,623HP,623 HP,623HP,DPHP,DP HP,DPHP,HPDP,HP DP,HEADLESS DP,HEADLESS 623HP",Mid,"Invuln. (Full) (Head only),
 Projectile",[950],[100],['4.5'],['1.25'],,,,[18],[18],[33],[34],[20],['11 (15 on block)'],,"['Invincible head move which launches the head in an arc. On hit, it will launch, and the head will also not stop the sneeze even if Ms. Fortune blocks or is hit.']",https://wiki.gbl.gg/images/e/e8/SG_msf_head_dphp_hb.png,,SPECIAL_MOVE,20.0
MS. FORTUNE,OMNOMNOMNOM,"HEADLESS 214HP,HEADLESS 214 HP,HEADLESS 214HP,HEADLESS QCBHP,HEADLESS QCB HP,HEADLESS QCBHP,NOM,OM NOM,OMNOMNOM,OM NOM NOM,OM NOM NOM NOM",Mid,55% Damage Scaling,"[216, 216, 216, 216, 216, 216, 216, 216]",[100],"['1', '1', '1', '1', '1', '1', '1', '1']",['1.25'],,KD (After Nom ends),,[20],[30],[4],['22 (82)'],[20],['N/A (10 on block)'],,"['A hit', 'The head always ends the attack by leaping away from the nearest corner of the screen. \n', 'This move will continue if the body is blocking, but if the body is hit then the attack will stop.']",https://wiki.gbl.gg/images/b/b7/SG_msf_head_qcbhp_hb.png,,SPECIAL_MOVE,20.0
MS. FORTUNE,CAT SCRATCH FEVER,"236PP,236 PP,236PP,QCFPP,QCF PP,QCFPP,SCRATCH FEVER,FEVER,CSF",Mid,"Invuln. (Full)
 Chains Backwards (Cat Strike)","[350, 350, 350, 350, 350, 350, 350, 350, 350, 350, 1900]","[33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 200]",['-100'],,,Sliding KD,-28,['4  1'],"[2, '[(4)', 2, ']x9', '(21)', 12]",[36],"[34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 30]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 18]","['(2)', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, '21(4', 4, 4, 4, 4, 4, 4, 4, 4, 4, '19onblock)']",,"['See ""HEADLESS CAT SCRATCH FEVER"" for the headless variant.\n', 'The head']",https://wiki.gbl.gg/images/c/cb/SG_msf_qcfpp_hb.png,https://wiki.gbl.gg/images/7/71/SG_msf_qcfpp_fd.png,SUPER,0.0
MS. FORTUNE,HEADLESS CAT SCRATCH FEVER,"HEADLESS FEVER,HEADLESS SCRATCH FEVER,HEADLESS 236PP,HEADLESS 236 PP,HEADLESS 236PP,HEADLESS QCFPP,HEADLESS QCF PP,HEADLESS QCFPP,HEADLESS CSF,CSF HEADLESS",Mid,Invuln. (Full),"[350, 350, 350, 350, 350, 350, 350, 350, 350, 350, 150, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80, 900]","[33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 100]",['-100'],,,"Sliding KD (Head on)
 KD (Headless)",-15,['4  1'],"[2, '[(4)', '2]x9', '(10)', 2, '(5)', 35]",[18],"[34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 24, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]","['(2)0', 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, '19(4', 4, 4, 4, 4, 4, 4, 4, 4, 4, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, '19onblock)']",,[],https://wiki.gbl.gg/images/c/cb/SG_msf_qcfpp_hb.png,https://wiki.gbl.gg/images/6/6f/SG_msf_qcfpp_hl_fd.png,SUPER,0.0
MS. FORTUNE,FERAL EDGE,"J214KK,J214 KK,J214KK,JQCBKK,JQCB KK,JQCBKK,J.214KK,J.214 KK,J.214KK,J.QCBKK,J.QCB KK,J.QCBKK,J 214KK,J 214 KK,J 214KK,J QCBKK,J QCB KK,J QCBKK,JUMPING 214KK,JUMPING 214 KK,JUMPING 214KK,JUMPING QCBKK,JUMPING QCB KK,JUMPING QCBKK,FERAL,EDGE",Mid,"Invuln. (Full),
 Chains Backwards (Feline Allergies)","['250xN', 550, 850, 1700]","['50xN', 100, 200]",['-100'],,,KD,-19,['4  4'],"['(Until ground)', '(3)', 1, '(5)', 3]",[65],"['16xN', 16, 16, 16]","['19xN', 19, 19, 19]","['(4)3xN', 10, 30, '35(3xN', 10, '11onblock)']",,"['Invuln air super that dives towards the ground.\n', 'If the initial dive connects with the opponent on hit (including assists), Ms. Fortune preforms a wide arcing tail swipe as the final hit for a knockdown.\n', 'If she has her Head On, she can cancel the recovery with Feline Allergies for an additional hit that detaches her head.']",https://wiki.gbl.gg/images/3/38/SG_msf_jqcbkk_hb.png,https://wiki.gbl.gg/images/1/14/SG_msf_jqcbkk_fd.png,SUPER,0.0
MS. FORTUNE,5TH OF DISMEMBER,"J214PP,J214 PP,J214PP,JQCBPP,JQCB PP,JQCBPP,J.214PP,J.214 PP,J.214PP,J.QCBPP,J.QCB PP,J.QCBPP,J 214PP,J 214 PP,J 214PP,J QCBPP,J QCB PP,J QCBPP,JUMPING 214PP,JUMPING 214 PP,JUMPING 214PP,JUMPING QCBPP,JUMPING QCB PP,JUMPING QCBPP,214PP,214 PP,214PP,QCBPP,QCB PP,QCBPP,LEVEL 3,LEVEL3,LVL 3,LVL3,LV3,LV 3,EXPLOSION,EXPLODE",Mid,"Invuln. (Full),
45% Min. Scaling,
 Hit Grab,
 Projectile (2nd hit)","[500, 4500]","[200, 250]",['-300'],,,KD,-29,['5  4'],"['--', 3]",[58],"['N/A', 25]","[25, 28]","['(9)', 'N/A', '25\n(10', '10onblock)']",,"[""Ms. Fortune's limbs fly off screen as a hit grab. On hit, Ms. Fortune and the opponent travel back to the head, taking damage in the explosion. Ms. Fortunes head and body pieces are all completely invulnerable until she re""]",https://wiki.gbl.gg/images/d/d1/SG_msf_qcbpp_hb.png,https://wiki.gbl.gg/images/1/1d/SG_msf_qcbpp_fd.png,SUPER,0.0
MS. FORTUNE,TAUNT,"HP LK 6 LP LP,HP LK F LP LP",,,,,['0'],,,,,['HP LK 6 LP LP\nHP LK F LP LP'],,[87],,,,,"['Restores 5 red life.\n', 'After any jHP or airdash, a 60f lockout prevents you from inputting taunt. This helps to prevent accidental taunts.']",https://wiki.gbl.gg/images/0/0c/SG_msf_taunt.png,,TAUNT,0.0
MS. FORTUNE,ASSIST RECOVERY,"ASSIST,ASSIST TAUNT",,,,,,,,,,,,[60],,,,,"['Amount of time it takes for the character to turn invulnerable after they finish performing their assist action.\n', 'Longer recovery → more time to punish the assist.']",https://wiki.gbl.gg/images/4/44/SG_msf_assist.png,,ASSIST_RECOVERY,
PAINWHEEL,5LP,"LP,SLP,S.LP,5.LP,JAB,STANDING LP,STAND LP,STANDING JAB,STAND JAB",Mid,Hatred Guard (1 hit),[200],,['2.50'],,2.0,,5,"[3, '(12)', 5]",[3],[12],[16],[19],[8],,"['See ""5[LP]""\n', 'Fastest Hatred Guard attack.']",https://wiki.gbl.gg/images/d/d8/SG_pwl_slp_hb.png,https://wiki.gbl.gg/images/1/18/SG_pwl_slp_fd.png,LIGHT_NORMAL,15.0
PAINWHEEL,5[LP],"S.[LP],S[LP],5.[LP],5LP HELD,SLP HELD,HELD 5LP,HELD SLP,CHARGED 5LP,5LP CHARGED,SLP CHARGED,CHARGED SLP,S.LP CHARGED,CHARGED S.LP",Mid,Hatred Guard (1 hit),[200],,['2.50'],,2.0,,5,"[3, '(12)', 5]",[3],[12],[16],[19],[8],,[],https://wiki.gbl.gg/images/d/d8/SG_pwl_slp_hb.png,https://wiki.gbl.gg/images/8/82/SG_pwl_slp_hold_fd.png,LIGHT_NORMAL,15.0
PAINWHEEL,5MP,"MP,SMP,S.MP,5.MP,STRONG,STANDING STRONG,STAND STRONG,STANDING MP,STAND MP",Mid,"Hatred Guard (2 hits),
 Launcher",[675],,['7.50'],,10.0,,-4,"[4, '(12)', 10]",[3],[21],[33],[18],[10],,"[""If Painwheel absorbs at least 1 hit with the Hatred Guard, she will always turn to face the opponent for the attack's active frames. This property makes 5MP the perfect choice to absorb an incoming cross up attack.""]",https://wiki.gbl.gg/images/a/af/SG_pwl_smp_hb.png,https://wiki.gbl.gg/images/d/dd/SG_pwl_smp_fd.png,MEDIUM_NORMAL,20.0
PAINWHEEL,5[MP],"S.[MP],S[MP],5.[MP],5MP HELD,SMP HELD,HELD 5MP,HELD SMP,CHARGED 5MP,5MP CHARGED,SMP CHARGED,CHARGED SMP,S.MP CHARGED,CHARGED S.MP",Mid,"Hatred Guard (2 hits),
 Launcher",[675],,['7.50'],,10.0,,-4,"[4, '(12)', 10]",[3],[21],[33],[18],[10],,"[""If Painwheel absorbs at least 1 hit with the Hatred Guard, she will always turn to face the opponent for the attack's active frames. This property makes 5MP the perfect choice to absorb an incoming cross up attack.""]",https://wiki.gbl.gg/images/a/af/SG_pwl_smp_hb.png,https://wiki.gbl.gg/images/c/cb/SG_pwl_smp_hold_fd.png,MEDIUM_NORMAL,20.0
PAINWHEEL,5HP,"HP,S.HP,SHP,5.HP,FIERCE,STAND FIERCE,STANDING FIERCE,STAND HP,STANDING HP",Mid,Hatred Guard (3 hits),[900],,['10'],,0.0,,-7,[16],[3],[24],[25],[18],[12],,"['Staggers when fully charged.\n', 'Has the most Hatred Guard armor hits of all charged normals.']",https://wiki.gbl.gg/images/9/90/SG_pwl_shp_hb.png,https://wiki.gbl.gg/images/d/dd/SG_pwl_shp_fd.png,HEAVY_NORMAL,30.0
PAINWHEEL,5[HP],"S.[HP],S[HP],5.[HP],5HP HELD,SHP HELD,HELD 5HP,HELD SHP,CHARGED 5HP,5HP CHARGED,SHP CHARGED,CHARGED SHP,S.HP CHARGED,CHARGED S.HP",Mid,Hatred Guard (3 hits),[1100],,['10'],,,"Stagger (38 / 53 CH),
 KD (vs air)",-7,"[6, '(27)', 10]",[3],[24],[32],[18],[15],,"['Staggers when fully charged.\n', 'Has the most Hatred Guard armor hits of all charged normals.']",https://wiki.gbl.gg/images/9/90/SG_pwl_shp_hb.png,https://wiki.gbl.gg/images/b/bc/SG_pwl_shp_hold_fd.png,HEAVY_NORMAL,30.0
PAINWHEEL,5LK,"LK,SLK,S.LK,5.LK,SHORT,STANDING SHORT,STAND SHORT,STANDING LK,STAND LK",Mid,,[375],,['2.50'],,1.0,,4,[11],[3],[14],[17],[20],[8],,['Cannot be charged.'],https://wiki.gbl.gg/images/e/e9/SG_pwl_slk_hb.png,https://wiki.gbl.gg/images/6/60/SG_pwl_slk_fd.png,LIGHT_NORMAL,15.0
PAINWHEEL,5MK,"MK,SMK,S.MK,5.MK,FORWARD,STAND FORWARD,STANDING FORWARD,STAND MK,STANDING MK",Mid,Hatred Guard (2 hits),"[200, 200, 200, 500]",,"['1.875', '1.875', '1.875', '1.875']",,3.0,,-4,"[5, '(20)', 8]","[2, 4, 3, 3]",[18],"[22, 22, 22, 22]","[16, 16, 16, 16]","[6, 6, 6, 10]",,['Launches the opponent into the air slightly and off the ground.'],https://wiki.gbl.gg/images/d/d0/SG_pwl_smk_hb.png,https://wiki.gbl.gg/images/d/d3/SG_pwl_smk_fd.png,MEDIUM_NORMAL,20.0
PAINWHEEL,5[MK],"S.[MK],S[MK],5.[MK],5MK HELD,SMK HELD,HELD 5MK,HELD SMK,CHARGED 5MK,5MK CHARGED,SMK CHARGED,CHARGED SMK,S.MK CHARGED,CHARGED S.MK",Mid,Hatred Guard (2 hits),"[200, 200, 200, 500]",,"['1.875', '1.875', '1.875', '1.875']",,3.0,,-4,"[5, '(20)', 8]","[2, 4, 3, 3]",[18],"[22, 22, 22, 22]","[16, 16, 16, 16]","[6, 6, 6, 10]",,['Launches the opponent into the air slightly and off the ground.'],https://wiki.gbl.gg/images/d/d0/SG_pwl_smk_hb.png,https://wiki.gbl.gg/images/4/45/SG_pwl_smk_hold_fd.png,MEDIUM_NORMAL,20.0
PAINWHEEL,5HK,"HK,SHK,S.HK,5.HK,ROUNDHOUSE,ROUND HOUSE,STAND ROUND HOUSE,STANDING ROUNDHOUSE,STAND ROUNDHOUSE,STANDING ROUND HOUSE,STAND HK,STANDING HK",Mid,Launcher,"[300, 400, 500]",,"['3.3', '3.3', '3.3']",,-3.0,,-17,[16],"[3, '(6)', 3, '(8)', 3]",[35],"[24, 24, 33]","[13, 15, 19]","[7, 7, 10]",,"['3 hit launcher which can be Super Jump cancelled on the final hit.\n', 'Cancel early on the first or second hit for different launch trajectories on the opponent.']",https://wiki.gbl.gg/images/b/bf/SG_pwl_shk_hb.png,https://wiki.gbl.gg/images/a/af/SG_pwl_shk_fd.png,HEAVY_NORMAL,30.0
PAINWHEEL,2LP,"CLP,C.LP,2.LP,CRLP,CR.LP,CROUCHING JAB,CROUCH JAB,CROUCHING LP,CROUCH LP",Mid,Hatred Guard (1 hit),[325],,['2.50'],,2.0,,5,"[4, '(12)', 6]",[3],[13],[17],[20],[8],,[],https://wiki.gbl.gg/images/8/85/SG_pwl_clp_hb.png,https://wiki.gbl.gg/images/7/7d/SG_pwl_clp_fd.png,LIGHT_NORMAL,15.0
PAINWHEEL,2[LP],"C.[LP],C[LP],2.[LP],2LP HELD,CLP HELD,HELD 2LP,HELD CLP,CHARGED 2LP,2LP CHARGED,CLP CHARGED,CHARGED CLP,C.LP CHARGED,CHARGED C.LP",Mid,Hatred Guard (1 hit),[325],,['2.50'],,2.0,,5,"[4, '(12)', 6]",[3],[13],[17],[20],[8],,[],https://wiki.gbl.gg/images/8/85/SG_pwl_clp_hb.png,https://wiki.gbl.gg/images/b/bd/SG_pwl_clp_hold_fd.png,LIGHT_NORMAL,15.0
PAINWHEEL,2MP,"CMP,C.MP,2.MP,CR.MP,CRMP,CROUCHING STRONG,CROUCH STRONG,CROUCHING MP,CROUCH MP",Mid,Hatred Guard (2 hits),"[210, 210, 210, 350]",,"['1.875', '1.875', '1.875', '1.875']",,-7.0,,-15,"[5, '(20)', 7]","[4, 4, 3, 5]",[28],"[16, 16, 16, 16]","[15, 15, 15, 15]","[8, 8, 8, 8]",,[],https://wiki.gbl.gg/images/e/e0/SG_pwl_cmp_hb.png,https://wiki.gbl.gg/images/8/85/SG_pwl_cmp_fd.png,MEDIUM_NORMAL,20.0
